0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-52.9,14.0,-41.61,-89.12,6.9,-19.65,-95.23,2.66,0.61,-88.57,1.68,14.91,-71.72,8.02,32.66
-52.95,14.05,-41.54,-89.19,6.83,-19.32,-95.23,2.7,0.69,-88.58,1.78,14.84,-71.8,8.0,32.5
-52.99,14.09,-41.48,-89.26,6.76,-18.95,-95.23,2.74,0.78,-88.59,1.88,14.76,-71.88,7.98,32.34
-53.08,14.08,-41.59,-89.47,6.69,-18.83,-95.42,2.71,0.86,-88.78,1.94,14.75,-72.07,7.94,32.32
-53.07,14.03,-41.62,-89.5,6.61,-18.67,-95.41,2.66,0.93,-88.78,1.99,14.71,-72.11,7.88,32.24
-53.17,13.98,-41.78,-89.73,6.59,-18.65,-95.64,2.84,0.98,-89.01,2.25,14.71,-72.3,7.89,32.29
-53.14,13.87,-41.85,-89.74,6.55,-18.6,-95.63,3.04,1.03,-89.01,2.54,14.68,-72.31,7.88,32.28
-53.1,13.74,-41.93,-89.75,6.51,-18.56,-95.61,3.26,1.07,-89.01,2.86,14.65,-72.32,7.88,32.28
-53.27,13.65,-42.14,-90.05,6.51,-18.68,-95.91,3.97,1.07,-89.32,4.38,14.59,-72.56,8.1,32.4
-53.24,13.51,-42.21,-90.04,6.49,-18.76,-95.81,5.24,1.05,-89.22,6.36,14.4,-72.54,8.31,32.42
-53.48,13.45,-42.4,-90.39,6.56,-18.9,-96.0,6.91,1.02,-89.39,8.18,14.3,-72.8,8.62,32.61
-53.49,13.34,-42.41,-90.37,6.61,-18.97,-95.73,8.55,0.98,-89.13,9.81,14.17,-72.74,8.92,32.67
-53.7,13.38,-42.54,-90.67,6.7,-19.08,-95.95,9.08,1.0,-89.33,10.26,14.24,-72.92,9.21,32.9
-53.72,13.39,-42.52,-90.65,6.77,-19.13,-95.86,9.48,1.02,-89.24,10.63,14.29,-72.84,9.47,33.03
-53.75,13.4,-42.49,-90.64,6.85,-19.18,-95.78,9.85,1.04,-89.14,10.99,14.34,-72.75,9.74,33.17
-53.92,13.52,-42.55,-90.84,7.0,-19.27,-96.0,9.95,1.06,-89.33,11.04,14.46,-72.76,9.92,33.58
-53.96,13.61,-42.49,-90.82,7.14,-19.32,-95.98,10.01,1.07,-89.31,11.06,14.55,-72.55,10.09,33.97
-54.07,13.71,-42.53,-90.96,7.25,-19.41,-96.16,9.94,1.07,-89.46,10.99,14.66,-72.47,10.23,34.43
-54.09,13.79,-42.5,-90.95,7.35,-19.47,-96.19,9.82,1.07,-89.46,10.89,14.74,-72.26,10.33,34.81
-54.17,13.86,-42.5,-91.03,7.42,-19.53,-96.29,9.79,1.04,-89.55,10.86,14.8,-72.24,10.42,35.01
-54.2,13.92,-42.45,-91.02,7.49,-19.56,-96.31,9.75,1.01,-89.56,10.81,14.84,-72.16,10.49,35.15
-54.23,13.98,-42.41,-91.01,7.55,-19.6,-96.33,9.71,0.98,-89.56,10.76,14.88,-72.08,10.56,35.29
-54.3,13.98,-42.42,-91.09,7.7,-19.63,-96.45,9.65,0.93,-89.68,10.69,14.91,-72.1,10.65,35.4
-54.32,13.97,-42.4,-91.07,7.86,-19.63,-96.48,9.57,0.88,-89.7,10.6,14.92,-72.06,10.72,35.47
-54.33,13.95,-42.37,-91.06,8.02,-19.63,-96.51,9.48,0.82,-89.73,10.5,14.93,-72.02,10.79,35.54
-54.47,13.95,-42.31,-91.14,8.29,-19.6,-96.63,9.53,0.74,-89.84,10.58,14.91,-72.11,10.94,35.53
-54.55,13.94,-42.19,-91.11,8.67,-19.53,-96.67,9.5,0.65,-89.86,10.65,14.87,-72.14,11.07,35.47
-54.73,13.88,-42.05,-91.17,8.87,-19.45,-96.63,10.24,0.52,-89.84,11.41,14.72,-72.24,12.01,35.18
-54.88,13.8,-41.86,-91.17,9.05,-19.34,-96.48,11.09,0.38,-89.68,12.46,14.5,-72.26,13.04,34.8
-55.03,13.72,-41.66,-91.16,9.24,-19.23,-96.34,11.84,0.24,-89.52,13.43,14.29,-72.28,13.94,34.42
-55.15,13.59,-41.51,-91.15,9.56,-19.1,-96.44,11.48,0.16,-89.63,13.09,14.28,-72.34,13.86,34.33
-55.27,13.45,-41.36,-91.12,9.96,-18.95,-96.54,11.1,0.08,-89.75,12.71,14.26,-72.41,13.79,34.23
-55.36,13.29,-41.18,-91.04,10.25,-18.76,-96.52,10.92,0.01,-89.79,12.35,14.19,-72.46,13.44,34.15
-55.48,13.12,-41.02,-91.03,10.52,-18.59,-96.55,10.76,-0.07,-89.88,11.99,14.11,-72.57,12.95,34.12
-55.49,12.96,-40.83,-90.87,10.73,-18.42,-96.45,10.5,-0.07,-89.82,11.57,14.09,-72.52,11.91,34.26
-55.59,12.82,-40.7,-90.86,10.95,-18.27,-96.5,10.25,-0.07,-89.9,11.16,14.09,-72.57,10.89,34.45
-55.52,12.67,-40.5,-90.64,10.97,-18.1,-96.3,9.97,-0.02,-89.74,10.77,14.12,-72.4,10.35,34.47
-55.59,12.55,-40.42,-90.66,11.01,-17.97,-96.35,9.7,0.04,-89.8,10.4,14.18,-72.4,9.96,34.55
-55.65,12.42,-40.33,-90.67,11.04,-17.84,-96.39,9.42,0.11,-89.86,10.0,14.26,-72.4,9.6,34.62
-55.37,12.23,-40.33,-90.4,10.8,-17.7,-96.12,8.95,0.25,-89.6,9.47,14.4,-72.07,9.35,34.67
-55.26,12.07,-40.5,-90.45,10.58,-17.63,-96.19,8.48,0.4,-89.65,8.95,14.6,-72.0,9.12,34.87
-54.92,11.98,-40.48,-90.1,10.33,-17.51,-95.82,8.08,0.54,-89.29,8.65,14.71,-71.63,8.98,34.87
-54.8,11.94,-40.65,-90.14,10.11,-17.48,-95.87,7.71,0.68,-89.3,8.4,14.88,-71.56,8.89,35.03
-54.38,11.82,-40.61,-89.69,9.92,-17.34,-95.38,7.46,0.81,-88.82,8.24,14.96,-71.12,8.83,34.95
-54.23,11.75,-40.81,-89.71,9.79,-17.29,-95.39,7.27,0.95,-88.81,8.15,15.12,-71.07,8.83,35.06
-54.06,11.67,-41.04,-89.74,9.66,-17.25,-95.41,7.1,1.1,-88.8,8.09,15.29,-71.01,8.85,35.16
-53.59,11.51,-41.0,-89.21,9.74,-17.08,-94.84,7.07,1.23,-88.26,8.05,15.35,-70.56,8.88,35.03
-53.43,11.42,-41.2,-89.19,9.9,-17.01,-94.83,7.1,1.37,-88.24,8.08,15.5,-70.52,8.98,35.1
-53.26,11.32,-41.41,-89.17,10.08,-16.94,-94.82,7.17,1.52,-88.21,8.14,15.66,-70.48,9.09,35.16
-52.81,11.11,-41.44,-88.67,10.31,-16.81,-94.3,7.28,1.6,-87.74,8.17,15.69,-70.1,9.12,35.01
-52.63,10.95,-41.69,-88.6,10.76,-16.76,-94.28,7.46,1.68,-87.71,8.26,15.79,-70.08,9.2,35.04
-52.21,10.79,-41.76,-88.2,10.86,-16.65,-93.85,7.6,1.72,-87.32,8.33,15.79,-69.78,9.23,34.89
-52.04,10.7,-41.98,-88.19,10.95,-16.63,-93.82,7.78,1.75,-87.3,8.45,15.85,-69.78,9.29,34.89
-51.72,10.6,-42.04,-87.92,10.96,-16.54,-93.51,7.9,1.77,-87.02,8.53,15.83,-69.59,9.35,34.74
-51.58,10.56,-42.21,-87.91,11.01,-16.5,-93.48,8.05,1.79,-87.0,8.65,15.85,-69.61,9.43,34.68
-51.42,10.55,-42.2,-87.76,10.97,-16.42,-93.29,8.14,1.81,-86.83,8.73,15.82,-69.53,9.49,34.54
-51.37,10.57,-42.24,-87.77,10.93,-16.36,-93.28,8.23,1.82,-86.82,8.82,15.82,-69.57,9.57,34.44
-51.32,10.6,-42.28,-87.78,10.89,-16.3,-93.26,8.32,1.84,-86.81,8.91,15.81,-69.62,9.66,34.34
-51.25,10.61,-42.27,-87.73,10.82,-16.22,-93.16,8.45,1.86,-86.72,9.08,15.79,-69.61,9.9,34.18
-51.22,10.63,-42.29,-87.75,10.74,-16.16,-93.14,8.58,1.89,-86.7,9.25,15.77,-69.66,10.27,34.02
-51.2,10.59,-42.34,-87.8,10.62,-16.1,-93.16,8.6,1.91,-86.72,9.33,15.77,-69.72,10.46,33.93
-51.17,10.55,-42.38,-87.83,10.49,-16.04,-93.16,8.6,1.93,-86.72,9.39,15.76,-69.75,10.61,33.83
-51.13,10.49,-42.41,-87.87,10.34,-15.97,-93.16,8.6,1.95,-86.71,9.45,15.75,-69.79,10.75,33.74
-51.16,10.43,-42.46,-87.98,10.17,-15.9,-93.23,8.63,1.98,-86.77,9.55,15.75,-69.87,10.91,33.68
-51.15,10.35,-42.47,-88.02,9.99,-15.82,-93.23,8.64,2.0,-86.76,9.65,15.72,-69.9,11.06,33.58
-51.42,10.42,-42.28,-88.15,9.95,-15.77,-93.33,8.87,1.99,-86.85,9.95,15.64,-70.06,11.38,33.43
-51.65,10.5,-42.0,-88.17,9.91,-15.7,-93.29,9.1,1.97,-86.82,10.25,15.53,-70.11,11.75,33.21
-52.47,10.37,-41.22,-88.36,9.99,-15.63,-93.43,9.46,1.92,-86.92,10.97,15.33,-70.35,12.18,32.97
-53.64,10.28,-39.68,-88.36,10.06,-15.53,-93.37,9.84,1.86,-86.8,11.83,15.07,-70.46,12.56,32.6
-54.75,10.22,-38.05,-88.36,10.15,-15.42,-93.26,10.45,1.79,-86.66,12.67,14.79,-70.63,12.9,32.1
-55.37,9.93,-37.45,-88.59,10.38,-15.35,-93.38,11.22,1.72,-86.83,13.2,14.6,-70.93,13.1,31.91
-55.78,9.69,-36.8,-88.56,10.6,-15.24,-93.21,11.98,1.63,-86.76,13.62,14.38,-71.0,13.28,31.65
-56.12,9.74,-36.66,-88.82,10.82,-15.23,-93.48,12.17,1.56,-87.03,13.73,14.29,-71.29,13.36,31.61
-56.28,9.73,-36.4,-88.79,11.02,-15.18,-93.45,12.31,1.47,-87.03,13.79,14.15,-71.34,13.37,31.46
-56.46,9.72,-36.1,-88.75,11.24,-15.14,-93.42,12.45,1.37,-87.03,13.84,14.02,-71.4,13.37,31.33
-56.71,9.77,-36.05,-88.95,11.54,-15.24,-93.67,12.6,1.27,-87.28,13.91,14.01,-71.6,13.43,31.4
-56.8,9.79,-35.89,-88.89,11.82,-15.31,-93.65,12.71,1.15,-87.28,13.92,13.97,-71.6,13.44,31.4
-56.95,9.86,-35.93,-89.03,12.04,-15.54,-93.86,12.76,0.99,-87.48,13.94,13.99,-71.72,13.55,31.51
-56.97,9.91,-35.89,-88.97,12.22,-15.75,-93.86,12.77,0.81,-87.49,13.92,13.98,-71.67,13.63,31.57
-57.06,10.01,-35.92,-89.06,12.4,-16.02,-94.02,12.78,0.57,-87.64,13.93,13.92,-71.76,13.72,31.64
-57.07,10.1,-35.9,-88.99,12.55,-16.36,-94.03,12.77,0.32,-87.66,13.9,13.83,-71.73,13.79,31.67
-57.06,10.19,-35.89,-88.9,12.7,-16.84,-94.05,12.74,0.06,-87.68,13.87,13.74,-71.7,13.85,31.71
-57.12,10.31,-35.91,-88.94,12.76,-17.2,-94.14,12.77,-0.2,-87.78,13.88,13.61,-71.77,13.94,31.71
-57.11,10.42,-35.9,-88.88,12.8,-17.51,-94.14,12.77,-0.48,-87.8,13.88,13.46,-71.77,14.02,31.68
-57.13,10.52,-35.94,-88.94,12.71,-17.71,-94.21,12.78,-0.73,-87.88,13.91,13.31,-71.84,14.13,31.59
-57.1,10.6,-35.97,-88.94,12.6,-17.9,-94.21,12.77,-0.98,-87.89,13.94,13.13,-71.86,14.24,31.47
-57.07,10.69,-36.0,-88.94,12.46,-18.09,-94.21,12.76,-1.23,-87.9,13.97,12.95,-71.89,14.35,31.34
-57.08,10.75,-36.05,-89.0,12.37,-18.24,-94.25,12.89,-1.43,-87.94,14.12,12.79,-71.97,14.51,31.2
-57.04,10.79,-36.09,-89.01,12.25,-18.36,-94.22,13.01,-1.63,-87.92,14.27,12.61,-72.01,14.67,31.02
-57.04,10.87,-36.13,-89.05,12.18,-18.45,-94.23,13.13,-1.79,-87.94,14.4,12.48,-72.07,14.78,30.89
-57.02,10.95,-36.16,-89.06,12.1,-18.53,-94.19,13.26,-1.95,-87.92,14.54,12.34,-72.1,14.88,30.75
-57.01,11.06,-36.2,-89.1,12.04,-18.61,-94.21,13.37,-2.07,-87.93,14.7,12.24,-72.15,15.03,30.65
-56.98,11.16,-36.22,-89.1,11.98,-18.68,-94.18,13.47,-2.17,-87.89,14.86,12.14,-72.15,15.19,30.53
-56.95,11.27,-36.24,-89.1,11.91,-18.75,-94.15,13.58,-2.27,-87.86,15.02,12.05,-72.16,15.34,30.41
-56.96,11.37,-36.29,-89.14,11.95,-18.81,-94.16,13.76,-2.37,-87.85,15.27,11.95,-72.19,15.56,30.3
-56.93,11.46,-36.31,-89.13,11.99,-18.87,-94.11,13.94,-2.46,-87.78,15.52,11.85,-72.18,15.79,30.17
-56.95,11.55,-36.36,-89.18,12.04,-18.95,-94.13,14.12,-2.55,-87.78,15.8,11.76,-72.19,16.12,30.05
-56.92,11.62,-36.39,-89.15,12.09,-19.02,-94.08,14.29,-2.64,-87.7,16.08,11.67,-72.12,16.56,29.87
-56.88,11.7,-36.42,-89.13,12.15,-19.09,-94.03,14.47,-2.72,-87.61,16.37,11.58,-72.04,17.07,29.67
-56.91,11.78,-36.47,-89.19,12.22,-19.18,-94.09,14.58,-2.82,-87.64,16.55,11.52,-72.05,17.36,29.59
-56.88,11.86,-36.5,-89.16,12.28,-19.25,-94.06,14.68,-2.91,-87.59,16.71,11.45,-71.99,17.63,29.48
-56.91,11.97,-36.56,-89.23,12.34,-19.34,-94.13,14.78,-3.0,-87.66,16.82,11.37,-72.02,17.88,29.39
-56.88,12.07,-36.58,-89.21,12.39,-19.4,-94.11,14.86,-3.09,-87.64,16.89,11.29,-71.98,18.12,29.26
-56.85,12.17,-36.6,-89.19,12.44,-19.47,-94.08,14.94,-3.18,-87.62,16.95,11.21,-71.93,18.36,29.13
-56.9,12.32,-36.64,-89.28,12.5,-19.52,-94.2,14.93,-3.27,-87.75,16.88,11.14,-72.03,18.42,29.06
-56.88,12.46,-36.62,-89.27,12.54,-19.55,-94.21,14.89,-3.36,-87.79,16.76,11.06,-72.05,18.45,28.95
-56.96,12.59,-36.63,-89.38,12.61,-19.59,-94.35,14.87,-3.44,-87.96,16.64,10.97,-72.2,18.43,28.89
-56.98,12.72,-36.57,-89.37,12.65,-19.61,-94.36,14.82,-3.52,-88.01,16.48,10.88,-72.24,18.36,28.78
-57.07,12.84,-36.57,-89.49,12.72,-19.65,-94.52,14.78,-3.61,-88.19,16.35,10.8,-72.42,18.27,28.74
-57.07,12.94,-36.51,-89.48,12.77,-19.66,-94.54,14.71,-3.69,-88.24,16.19,10.7,-72.49,18.12,28.65
-57.07,13.04,-36.45,-89.47,12.82,-19.67,-94.56,14.63,-3.78,-88.3,16.01,10.6,-72.56,17.96,28.58
-57.16,13.15,-36.47,-89.58,12.88,-19.74,-94.69,14.66,-3.87,-88.45,15.97,10.52,-72.72,17.84,28.58
-57.15,13.24,-36.42,-89.57,12.92,-19.77,-94.68,14.68,-3.95,-88.46,15.92,10.42,-72.78,17.69,28.56
-57.25,13.34,-36.38,-89.65,13.07,-19.86,-94.75,14.86,-4.06,-88.59,15.9,10.33,-73.0,17.2,28.7
-57.28,13.42,-36.28,-89.61,13.2,-19.92,-94.69,15.04,-4.15,-88.6,15.88,10.23,-73.14,16.58,28.84
-57.3,13.49,-36.17,-89.56,13.34,-19.99,-94.63,15.25,-4.25,-88.61,15.85,10.13,-73.26,15.97,28.97
-57.4,13.6,-36.12,-89.67,13.35,-20.11,-94.78,15.16,-4.34,-88.83,15.57,10.1,-73.47,15.38,29.19
-57.43,13.69,-36.02,-89.66,13.32,-20.21,-94.82,15.03,-4.43,-88.92,15.25,10.06,-73.56,14.82,29.35
-57.49,13.7,-36.07,-89.79,13.27,-20.31,-94.97,14.97,-4.46,-89.1,15.09,10.04,-73.71,14.63,29.42
-57.47,13.68,-36.09,-89.8,13.18,-20.38,-95.0,14.89,-4.49,-89.16,14.91,10.0,-73.75,14.42,29.44
-57.46,13.71,-36.27,-89.9,13.29,-20.42,-95.14,14.86,-4.49,-89.31,14.79,10.01,-73.88,14.28,29.51
-57.37,13.71,-36.41,-89.87,13.4,-20.43,-95.16,14.81,-4.49,-89.35,14.67,10.01,-73.91,14.12,29.55
-57.28,13.71,-36.57,-89.84,13.52,-20.43,-95.18,14.75,-4.47,-89.38,14.55,10.01,-73.93,13.95,29.59
-57.09,13.53,-37.08,-89.93,13.59,-20.44,-95.25,14.92,-4.39,-89.45,14.66,10.08,-74.0,13.95,29.68
-56.77,13.2,-37.69,-89.92,13.65,-20.42,-95.21,15.09,-4.29,-89.42,14.78,10.15,-73.98,13.95,29.73
-56.65,13.1,-38.01,-89.91,13.91,-20.42,-95.21,15.3,-4.2,-89.45,14.85,10.24,-74.01,13.88,29.85
-56.5,12.99,-38.31,-89.84,14.2,-20.41,-95.15,15.52,-4.11,-89.43,14.92,10.34,-73.99,13.81,29.96
-56.35,12.79,-38.6,-89.75,14.56,-20.37,-95.1,15.7,-4.04,-89.42,14.94,10.42,-73.98,13.66,30.07
-56.2,12.57,-38.91,-89.57,15.26,-20.3,-95.04,15.88,-3.97,-89.41,14.96,10.5,-73.98,13.5,30.19
-56.04,12.31,-39.24,-89.33,16.13,-20.2,-94.99,16.07,-3.9,-89.41,14.99,10.59,-73.97,13.33,30.32
-55.92,11.99,-39.4,-89.11,16.59,-20.13,-94.86,16.19,-3.85,-89.3,15.06,10.63,-73.9,13.17,30.39
-55.85,11.66,-39.59,-88.99,16.99,-20.08,-94.82,16.33,-3.8,-89.28,15.15,10.68,-73.89,13.02,30.5
-55.7,11.38,-39.68,-88.75,17.27,-20.02,-94.64,16.41,-3.77,-89.13,15.15,10.68,-73.77,12.81,30.53
-55.64,11.11,-39.82,-88.66,17.57,-19.98,-94.61,16.5,-3.75,-89.12,15.17,10.7,-73.78,12.61,30.61
-55.58,10.83,-39.95,-88.56,17.88,-19.95,-94.58,16.59,-3.73,-89.12,15.18,10.71,-73.78,12.41,30.69
-55.42,10.58,-39.95,-88.31,18.0,-19.85,-94.37,16.54,-3.67,-88.94,15.06,10.73,-73.62,12.14,30.69
-55.39,10.37,-40.03,-88.27,18.15,-19.79,-94.38,16.51,-3.62,-88.96,14.96,10.77,-73.64,11.85,30.76
-55.18,10.15,-39.96,-87.98,18.15,-19.64,-94.11,16.35,-3.52,-88.7,14.79,10.8,-73.42,11.6,30.7
-55.16,9.97,-40.02,-87.98,18.19,-19.55,-94.16,16.23,-3.43,-88.73,14.66,10.88,-73.44,11.37,30.73
-55.15,9.79,-40.06,-87.99,18.22,-19.45,-94.21,16.09,-3.33,-88.77,14.53,10.95,-73.46,11.14,30.76
-54.92,9.53,-39.99,-87.74,17.99,-19.27,-93.89,15.94,-3.2,-88.44,14.46,10.98,-73.22,10.91,30.65
-54.87,9.3,-40.08,-87.83,17.81,-19.16,-93.92,15.84,-3.07,-88.45,14.44,11.06,-73.25,10.72,30.65
-54.63,8.95,-40.07,-87.64,17.51,-18.96,-93.62,15.7,-2.9,-88.13,14.44,11.12,-73.02,10.55,30.55
-54.53,8.56,-40.28,-87.76,17.23,-18.83,-93.66,15.6,-2.73,-88.11,14.49,11.23,-73.05,10.42,30.54
-54.24,8.11,-40.41,-87.62,16.88,-18.63,-93.44,15.38,-2.54,-87.86,14.41,11.33,-72.85,10.26,30.46
-54.13,7.66,-40.62,-87.76,16.55,-18.48,-93.5,15.18,-2.36,-87.87,14.36,11.46,-72.87,10.14,30.46
-54.03,7.2,-40.77,-87.9,16.2,-18.32,-93.56,14.98,-2.18,-87.88,14.31,11.6,-72.89,10.02,30.45
-53.82,6.81,-40.78,-87.84,15.69,-18.15,-93.4,14.7,-2.0,-87.68,14.17,11.71,-72.72,9.91,30.38
-53.76,6.47,-40.88,-88.03,15.12,-18.03,-93.47,14.45,-1.83,-87.7,14.07,11.86,-72.73,9.83,30.39
-53.64,6.2,-40.85,-88.03,14.64,-17.9,-93.38,14.2,-1.68,-87.58,13.95,11.98,-72.62,9.77,30.34
-53.61,5.95,-40.87,-88.16,14.2,-17.79,-93.45,13.97,-1.54,-87.6,13.85,12.11,-72.63,9.73,30.35
-53.58,5.69,-40.89,-88.29,13.78,-17.68,-93.51,13.74,-1.4,-87.62,13.74,12.25,-72.64,9.69,30.35
-53.54,5.52,-40.85,-88.29,13.6,-17.56,-93.5,13.53,-1.29,-87.58,13.62,12.35,-72.6,9.69,30.31
-53.54,5.36,-40.83,-88.34,13.44,-17.46,-93.55,13.33,-1.19,-87.6,13.5,12.46,-72.61,9.7,30.28
-53.54,5.22,-40.81,-88.35,13.48,-17.39,-93.57,13.25,-1.11,-87.62,13.4,12.56,-72.62,9.67,30.29
-53.54,5.08,-40.79,-88.34,13.54,-17.33,-93.59,13.18,-1.04,-87.64,13.3,12.65,-72.62,9.65,30.31
-53.57,5.02,-40.82,-88.39,13.64,-17.32,-93.66,13.16,-0.99,-87.73,13.19,12.73,-72.66,9.65,30.36
-53.56,4.96,-40.83,-88.36,13.74,-17.31,-93.67,13.15,-0.94,-87.75,13.07,12.8,-72.65,9.63,30.39
-53.55,4.92,-40.83,-88.33,13.85,-17.31,-93.67,13.14,-0.9,-87.77,12.94,12.86,-72.64,9.62,30.42
-53.59,4.91,-40.89,-88.36,14.1,-17.36,-93.76,13.18,-0.87,-87.89,12.83,12.94,-72.7,9.65,30.51
-53.57,4.91,-40.9,-88.29,14.35,-17.4,-93.75,13.21,-0.85,-87.91,12.7,12.99,-72.67,9.68,30.56
-53.59,4.93,-40.97,-88.29,14.6,-17.49,-93.82,13.26,-0.86,-88.02,12.55,13.05,-72.7,9.7,30.66
-53.57,4.96,-41.0,-88.21,14.85,-17.58,-93.81,13.3,-0.88,-88.05,12.38,13.1,-72.67,9.72,30.74
-53.56,4.96,-41.07,-88.18,15.06,-17.71,-93.85,13.37,-0.9,-88.11,12.27,13.17,-72.66,9.79,30.86
-53.51,4.97,-41.12,-88.1,15.26,-17.83,-93.83,13.43,-0.92,-88.13,12.15,13.23,-72.61,9.85,30.98
-53.47,4.98,-41.18,-88.02,15.46,-17.97,-93.82,13.5,-0.94,-88.15,12.04,13.29,-72.56,9.92,31.1
-53.47,5.05,-41.22,-87.96,15.7,-18.14,-93.81,13.67,-1.0,-88.17,12.08,13.31,-72.54,10.07,31.18
-53.46,5.14,-41.24,-87.85,15.95,-18.32,-93.76,13.86,-1.07,-88.15,12.14,13.32,-72.49,10.22,31.25
-53.46,5.22,-41.24,-87.76,16.15,-18.5,-93.7,14.1,-1.16,-88.12,12.32,13.29,-72.45,10.42,31.29
-53.46,5.3,-41.23,-87.67,16.35,-18.68,-93.63,14.35,-1.25,-88.08,12.53,13.26,-72.41,10.63,31.32
-53.47,5.39,-41.22,-87.57,16.54,-18.87,-93.55,14.63,-1.35,-88.03,12.76,13.21,-72.37,10.86,31.35
-53.47,5.51,-41.21,-87.49,16.68,-19.0,-93.44,14.93,-1.46,-87.95,13.06,13.12,-72.35,11.15,31.29
-53.49,5.63,-41.19,-87.42,16.8,-19.14,-93.35,15.25,-1.56,-87.88,13.4,13.02,-72.33,11.58,31.19
-53.47,5.79,-41.18,-87.39,16.74,-19.24,-93.27,15.39,-1.68,-87.84,13.5,12.91,-72.33,11.7,31.06
-53.47,5.97,-41.18,-87.4,16.65,-19.34,-93.23,15.52,-1.81,-87.83,13.59,12.78,-72.37,11.8,30.93
-53.48,6.15,-41.18,-87.41,16.54,-19.44,-93.19,15.64,-1.94,-87.82,13.67,12.65,-72.41,11.9,30.78
-53.43,6.27,-41.21,-87.5,16.08,-19.55,-93.19,15.51,-2.02,-87.79,13.68,12.54,-72.43,12.03,30.58
-53.4,6.4,-41.25,-87.8,14.97,-19.73,-93.24,15.37,-2.1,-87.81,13.67,12.42,-72.49,12.16,30.39
-53.36,6.55,-41.27,-88.11,13.6,-19.86,-93.3,15.04,-2.16,-87.83,13.51,12.33,-72.52,12.19,30.21
-53.33,6.72,-41.3,-88.38,12.3,-19.97,-93.41,14.68,-2.23,-87.88,13.33,12.23,-72.59,12.22,30.04
-53.32,6.94,-41.3,-88.54,11.48,-19.99,-93.54,14.18,-2.27,-87.93,13.12,12.16,-72.63,12.23,29.91
-53.32,7.18,-41.3,-88.67,10.76,-19.98,-93.74,13.46,-2.31,-87.99,12.89,12.1,-72.67,12.24,29.79
-53.32,7.43,-41.29,-88.79,10.06,-19.96,-93.94,12.65,-2.33,-88.05,12.63,12.05,-72.72,12.23,29.68
-53.35,7.65,-41.24,-88.87,9.58,-19.94,-94.08,12.12,-2.33,-88.1,12.46,12.03,-72.76,12.29,29.59
-53.39,7.9,-41.15,-88.94,9.1,-19.92,-94.18,11.63,-2.32,-88.14,12.27,12.01,-72.78,12.34,29.5
-53.48,8.16,-41.02,-89.0,8.88,-19.91,-94.26,11.42,-2.31,-88.19,12.14,12.02,-72.81,12.45,29.43
-53.56,8.44,-40.86,-89.03,8.65,-19.89,-94.31,11.18,-2.29,-88.22,12.01,12.03,-72.82,12.56,29.36
-53.6,8.58,-40.84,-89.08,8.57,-19.9,-94.38,11.02,-2.29,-88.27,11.93,12.04,-72.86,12.68,29.3
-53.59,8.7,-40.84,-89.09,8.48,-19.9,-94.42,10.85,-2.28,-88.29,11.85,12.05,-72.86,12.8,29.22
-53.59,8.81,-40.82,-89.1,8.41,-19.91,-94.45,10.69,-2.26,-88.3,11.78,12.07,-72.87,12.93,29.14
-53.62,8.9,-40.84,-89.16,8.35,-19.95,-94.54,10.59,-2.27,-88.35,11.81,12.08,-72.91,13.14,29.07
-53.62,8.98,-40.83,-89.16,8.3,-19.98,-94.56,10.48,-2.28,-88.34,11.84,12.09,-72.89,13.38,28.98
-53.65,9.09,-40.86,-89.22,8.19,-20.05,-94.66,10.3,-2.31,-88.41,11.82,12.09,-72.91,13.65,28.92
-53.63,9.19,-40.86,-89.23,8.06,-20.12,-94.7,10.09,-2.33,-88.41,11.79,12.09,-72.88,13.93,28.84
-53.62,9.29,-40.87,-89.23,7.93,-20.2,-94.74,9.89,-2.37,-88.42,11.76,12.09,-72.85,14.21,28.76
-53.66,9.39,-40.92,-89.29,7.82,-20.31,-94.86,9.65,-2.41,-88.51,11.66,12.11,-72.89,14.36,28.76
-53.64,9.48,-40.93,-89.28,7.7,-20.41,-94.92,9.29,-2.46,-88.53,11.54,12.11,-72.86,14.51,28.73
-53.68,9.58,-40.98,-89.35,7.61,-20.52,-95.06,8.92,-2.51,-88.64,11.38,12.12,-72.91,14.59,28.75
-53.67,9.68,-40.99,-89.34,7.53,-20.61,-95.12,8.55,-2.57,-88.67,11.21,12.12,-72.89,14.66,28.75
-53.65,9.77,-41.01,-89.33,7.44,-20.7,-95.18,8.19,-2.62,-88.7,11.02,12.12,-72.88,14.72,28.75
-53.69,9.84,-41.09,-89.42,7.35,-20.82,-95.32,7.9,-2.7,-88.85,10.77,12.12,-72.96,14.62,28.85
-53.66,9.91,-41.13,-89.4,7.26,-20.92,-95.36,7.63,-2.78,-88.9,10.49,12.1,-72.97,14.49,28.93
-53.69,9.98,-41.24,-89.51,7.19,-21.05,-95.51,7.45,-2.85,-89.05,10.31,12.1,-73.06,14.39,29.07
-53.64,10.04,-41.3,-89.49,7.12,-21.15,-95.53,7.26,-2.92,-89.08,10.12,12.09,-73.06,14.26,29.18
-53.67,10.1,-41.41,-89.6,7.05,-21.28,-95.67,7.1,-3.0,-89.23,9.98,12.11,-73.14,14.17,29.35
-53.63,10.14,-41.47,-89.58,6.97,-21.39,-95.69,6.93,-3.07,-89.25,9.83,12.12,-73.11,14.06,29.49
